col0,col1,col2,col3
The Girl Who Kicked the Hornets' Nest,The Girl in the Spider's Web,thriller,literary work
An Event in Autumn,The Troubled Man,crime novel,book
The Silent Sea,The Jungle,novel,book
The Jungle,Mirage,novel,book
Tom Clancy's Op-Center,Tom Clancy's Op-Center: Mirror Image,novel,book
Polar Shift,The Navigator,novel,book
Medusa,Devil's Gate,novel,book
Devil's Gate,The Storm,novel,book
Vixen 03,Night Probe!,crime novel,book
Skeleton Coast,Plague Ship,novel,book
Blue Gold,Fire Ice,novel,book
White Death,Lost City,crime novel,book
Plague Ship,Corsair,novel,book
