col0,col1,col2,col3
assassination of Archeduke Franz Ferdinand of Austria,shooting attack,2,Sarajevo
assassination of John F. Kennedy,assassination,1,Dallas
assassination of Archeduke Franz Ferdinand of Austria,assassination,2,Sarajevo
1987 Zaragoza Barracks bombing,terrorist attack,11,Zaragoza
2009 Palma Nova bombing,terrorist attack,2,Calvià
assassination of John F. Kennedy,political murder,1,Dallas
assassination of Archeduke Franz Ferdinand of Austria,bomb attack,2,Sarajevo
Paracuellos massacres,mass murder,4000,Torrejón de Ardoz
Chardon High School shooting,school shooting,3,Ohio
Paracuellos massacres,murder,4000,Torrejón de Ardoz
Chardon High School shooting,murder,3,Ohio
death of John Lennon,murder,1,New York City
1977 massacre of Atocha,murder,5,Madrid
assassination of John F. Kennedy,murder,1,Dallas
assassination of Archeduke Franz Ferdinand of Austria,murder,2,Sarajevo
