col0,col1,col2,col3,col4
Odessa Oblast,oblast of Ukraine,1932-02-09,Odessa,Gagauzia
Zaporizhzhya Oblast,oblast of Ukraine,1939-01-10,Zaporizhzhia,Kherson Oblast
Khmelnytskyi Oblast,oblast of Ukraine,1937-09-22,Khmelnytskyi,Zhytomyr Oblast
Dnipropetrovsk Oblast,oblast of Ukraine,1932-02-09,Dnipro,Kherson Oblast
Kharkiv Oblast,oblast of Ukraine,1932-02-09,Kharkiv,Belgorod Oblast
Sumy Oblast,oblast of Ukraine,1939-01-10,Sumy,Bryansk Oblast
Zakarpattia Oblast,oblast of Ukraine,1946-01-22,Uzhhorod,Lviv Oblast
Kyiv Oblast,oblast of Ukraine,1932-02-09,Kyiv,Zhytomyr Oblast
Poltava Oblast,oblast of Ukraine,1937-09-22,Poltava,Cherkasy Oblast
Chernivtsi Oblast,oblast of Ukraine,1940-08-07,Chernivtsi,Ternopil Oblast
Chernihiv Oblast,oblast of Ukraine,1932-10-15,Chernihiv,Bryansk Oblast
Volyn Oblast,oblast of Ukraine,1939-12-04,Lutsk,Poland
