col0,col1,col2,col3
1964 Norwegian International Badminton Championships,1964 Norwegian International Badminton Championships – Men's singles,1963 Norwegian International Badminton Championships,1964-01-01
1963 Norwegian International Badminton Championships,1963 Norwegian International Badminton Championships – Men's singles,1961 Norwegian International Badminton Championships,1963-01-01
1961 Norwegian International Badminton Championships,1961 Norwegian International Badminton Championships – Men's singles,1960 Norwegian International Badminton Championships,1961-01-01
1960 Norwegian International Badminton Championships,1960 Norwegian International Badminton Championships – Men's singles,1959 Norwegian International Badminton Championships,1960-01-01
1959 Norwegian International Badminton Championships,1959 Norwegian International Badminton Championships – Men's singles,1958 Norwegian International Badminton Championships,1959-01-01
1958 Norwegian International Badminton Championships,1958 Norwegian International Badminton Championships – Men's singles,1956 Norwegian International Badminton Championships,1958-01-01
1956 Norwegian International Badminton Championships,1956 Norwegian International Badminton Championships – Men's singles,1955 Norwegian International Badminton Championships,1956-01-01
2015 Norwegian International Badminton Championships,2015 Norwegian International Badminton Championships – Men's singles,2014 Norwegian International Badminton Championships,2015-01-01
2014 Norwegian International Badminton Championships,2014 Norwegian International Badminton Championships – Men's singles,2013 Norwegian International Badminton Championships,2014-01-01
2013 Norwegian International Badminton Championships,2013 Norwegian International Badminton Championships – Men's singles,2012 Norwegian International Badminton Championships,2013-01-01
2012 Norwegian International Badminton Championships,2012 Norwegian International Badminton Championships – Men's singles,2011 Norwegian International Badminton Championships,2012-01-01
2011 Norwegian International Badminton Championships,2011 Norwegian International Badminton Championships – Men's singles,2010 Norwegian International Badminton Championships,2011-01-01
2010 Norwegian International Badminton Championships,2010 Norwegian International Badminton Championships – Men's singles,2009 Norwegian International Badminton Championships,2010-01-01
2009 Norwegian International Badminton Championships,2009 Norwegian International Badminton Championships – Men's singles,2008 Norwegian International Badminton Championships,2009-01-01
2006 Norwegian International Badminton Championships,2006 Norwegian International Badminton Championships – Men's singles,2005 Norwegian International Badminton Championships,2006-01-01
