col0,col1,col2,col3,col4,col5,col6
Bhimavaram,UTC+05:30,26.14,7,72140,Bhimavaram mandal,India
Madanapalle,UTC+05:30,14.2,695,89480,Madanapalle mandal,India
Srikalahasti,UTC+05:30,12.92,68,41061,Srikalahasti mandal,India
Ongole,UTC+05:30,27.2,20,101911,Ongole mandal,India
Adilabad,UTC+05:30,16.48,264,57719,Adilabad mandal,India
Mandamarri,UTC+05:30,38.84,188,25544,Mandamarri mandal,India
Nalgonda,UTC+05:30,105,421,77006,Nalgonda mandal,India
Khammam,UTC+05:30,22.37,107,99385,Warangal District,India
Tandur,UTC+05:30,5.8,450,32520,Ranga Reddy district,India
Gadwal,UTC+05:30,6.14,324,31242,Mahbubnagar district,India
Kothagudem,UTC+05:30,16.1,89,40818,Khammam district,India
Khammam,UTC+05:30,22.37,107,99385,Khammam district,India
Yellandu,UTC+05:30,10.9,205,18040,Khammam district,India
