col0,col1,col2,col3,col4,col5
1981 Hungarian Team Badminton Championships,mixed team,Hungary,1980 Hungarian Team Badminton Championships,1981-01-01,Honvéd Kilián FSE
1980 Hungarian Team Badminton Championships,mixed team,Hungary,1979 Hungarian Team Badminton Championships,1980-01-01,Zsombó SK
1981 Hungarian Team Badminton Championships,mixed team,Hungary,1980 Hungarian Team Badminton Championships,1981-01-01,Zsombó SK
1987 Hungarian Team Badminton Championships,mixed team,Hungary,1986 Hungarian Team Badminton Championships,1987-01-01,Szegedi OTE
1985 Hungarian Team Badminton Championships,mixed team,Hungary,1984 Hungarian Team Badminton Championships,1985-01-01,Szegedi OTE
1990 Hungarian Team Badminton Championships,mixed team,Hungary,1989 Hungarian Team Badminton Championships,1990-01-01,Szegedi JATE SC
1994 Hungarian Team Badminton Championships,mixed team,Hungary,1993 Hungarian Team Badminton Championships,1994-01-01,Óbuda SE
1996 Hungarian Team Badminton Championships,mixed team,Hungary,1995 Hungarian Team Badminton Championships,1996-01-01,Orvosegyetem SC
1994 Hungarian Team Badminton Championships,mixed team,Hungary,1993 Hungarian Team Badminton Championships,1994-01-01,Orvosegyetem SC
2001 Hungarian Team Badminton Championships,mixed team,Hungary,2000 Hungarian Team Badminton Championships,2001-01-01,Veszprémi Sasok BC
