col0,col1,col2,col3,col4
Kaivotalo,1955-01-01,Helsinki,Kluuvi,Kaivokatu
Hirmer,1914-01-01,Altstadt-Lehel,Münchner Altstadt,Kaufingerstraße
Centrum building,1961-01-01,Tampere,Kyttälä,Hämeenkatu
Gorham Building,1883-06-01,Manhattan,Flatiron District,Broadway
commercial building in Oulun Osuuskauppa,1911-01-01,Oulu,Vaara,Pakkahuoneenkatu
Ning Young Building,1920-01-01,Victoria,Chinatown,Fan Tan Alley
Arco-Palais,1910-01-01,Altstadt-Lehel,Münchner Altstadt,Theatinerstraße
Stockholm Stock Exchange Building,1776-01-01,Stockholm Municipality,Gamla stan,Stortorget
Ruffinihaus,1905-01-01,Altstadt-Lehel,Münchner Altstadt,Rindermarkt
Maxburg,1596-01-01,Altstadt-Lehel,Münchner Altstadt,Lenbachplatz
