col0,col1,col2,col3
Los Mendrugos,1990-01-01,Spain,Jorge G.
The Superlópez Twins,1994-01-01,Spain,Jan
¡Queda inaugurado el Mundial 82!,1982-01-01,Spain,Francisco Ibáñez Talaveras
La estatua de la libertad,1983-01-01,Spain,Francisco Ibáñez Talaveras
¡Hay un traidor en la T.I.A.!,1983-01-01,Spain,Francisco Ibáñez Talaveras
El balón catastrófico,1982-01-01,Spain,Francisco Ibáñez Talaveras
¡Mascotas!,2003-01-01,Spain,Francisco Ibáñez Talaveras
¡El carnet al punto!,2006-01-01,Spain,Francisco Ibáñez Talaveras
Asterix and the Chariot Race,2017-01-01,France,Didier Conrad
"Con ""W"" de Wolframio",2016-01-01,Spain,Francisco Ibáñez Talaveras
A la caza del Chotta,1985-01-01,Spain,Team Bruguera
Impeachment!,1999-01-01,Spain,Francisco Ibáñez Talaveras
Chernobil... ¡Qué cuchitril!,2011-01-01,Spain,Francisco Ibáñez Talaveras
El plano de Alí-Gusa-No,1974-01-01,Spain,Francisco Ibáñez Talaveras
El brujo,1977-01-01,Spain,Francisco Ibáñez Talaveras
