col0,col1,col2,col3,col4,col5,col6
statue of Sacred Heart of Jesus Christ,1936-01-01,Aloïs De Beule,Netherlands,Jesus Christ,Zundert,Rijsbergen
statue of Sacred Heart of Jesus Christ,1926-01-01,August Falise,Netherlands,Jesus Christ,West Maas en Waal,Dreumel
statue of Sacred Heart of Jesus Christ,1922-01-01,Petrus Johannes Custers,Netherlands,Jesus Christ,Halderberge,Oudenbosch
statue of Sacred Heart of Jesus Christ,1926-01-01,August Falise,Netherlands,Jesus Christ,Breda,Ginneken
statue of Sacred Heart of Jesus Christ,1927-01-01,Aloïs De Beule,Netherlands,Jesus Christ,Eindhoven,Strijp
statue of Sacred Heart of Jesus Christ,1922-01-01,Van Bokhoven en Jonkers,Netherlands,Jesus Christ,Heusden,Vlijmen
statue of Sacred Heart of Jesus Christ,1922-01-01,Petrus Johannes Custers,Netherlands,Jesus Christ,Meierijstad,Sint-Oedenrode
statue of Sacred Heart of Jesus Christ,1943-01-01,Charles Vos,Netherlands,Jesus Christ,Sittard-Geleen,Overhoven
statue of Sacred Heart of Jesus Christ,1943-01-01,Albert Meertens,Netherlands,Jesus Christ,Oss,Neerloon
statue of Sacred Heart of Jesus Christ,1926-01-01,Albert Verschuuren,Netherlands,Jesus Christ,Nederweert,Ospel
statue of Sacred Heart of Jesus Christ,1919-01-01,Atelier Cuypers-Stoltzenberg,Netherlands,Jesus Christ,Cuijk,Sint Agatha
