col0,col1,col2,col3
2018 Vuelta del Uruguay stage 5,39.126,2018 Vuelta del Uruguay stage 6,Caio Godoy
2018 Vuelta del Uruguay stage 4,45.164,2018 Vuelta del Uruguay stage 5,Caio Godoy
2018 Vuelta del Uruguay stage 3,41.959,2018 Vuelta del Uruguay stage 4,Caio Godoy
2018 Tour of Thailand stage 1,47.95,2018 Tour of Thailand stage 2,Martin Laas
2018 Vuelta del Uruguay stage 9,42.578,2018 Vuelta del Uruguay stage 10,Alan Presa
2018 Vuelta del Uruguay stage 8b,43.413,2018 Vuelta del Uruguay stage 9,Alan Presa
2018 Vuelta del Uruguay stage 7,42.882,2018 Vuelta del Uruguay stage 8a,Alan Presa
2018 Vuelta del Uruguay stage 6,39.318,2018 Vuelta del Uruguay stage 7,Alan Presa
2018 Vuelta del Uruguay stage 5,39.126,2018 Vuelta del Uruguay stage 6,Alan Presa
2018 Vuelta del Uruguay stage 4,45.164,2018 Vuelta del Uruguay stage 5,Alan Presa
2018 Vuelta del Uruguay stage 3,41.959,2018 Vuelta del Uruguay stage 4,Alan Presa
2018 Vuelta del Uruguay stage 1,37.379,2018 Vuelta del Uruguay stage 2a,Alan Presa
2018 Tour of Thailand stage 1,47.95,2018 Tour of Thailand stage 2,Simon Pellaud
2018 Vuelta del Uruguay stage 9,42.578,2018 Vuelta del Uruguay stage 10,Cristian Egídio
2018 Vuelta del Uruguay stage 8b,43.413,2018 Vuelta del Uruguay stage 9,Cristian Egídio
