col0,col1,col2,col3,col4,col5,col6,col7
thulium-155,isotope of thulium,holmium-151,-1,thulium,154.939209578,69,5.5
thulium-154,isotope of thulium,holmium-150,-1,thulium,153.941570067,69,2
thulium-153,isotope of thulium,holmium-149,-1,thulium,152.942057244,69,5.5
thulium-151,isotope of thulium,erbium-151,-1,thulium,150.945493201,69,5.5
thulium-150,isotope of thulium,erbium-150,-1,thulium,149.95009,69,6
thulium-149,isotope of thulium,holmium-148,-1,thulium,148.95289,69,5.5
thulium-148,isotope of thulium,erbium-148,1,thulium,147.958384029,69,10
thulium-147,isotope of thulium,erbium-146,-1,thulium,146.96137989,69,5.5
thulium-146,isotope of thulium,erbium-145,-1,thulium,145.966661,69,5
thulium-145,isotope of thulium,erbium-144,-1,thulium,144.970389,69,5.5
thulium-177,isotope of thulium,ytterbium-177,-1,thulium,176.94904,69,3.5
thulium-176,isotope of thulium,ytterbium-176,1,thulium,175.946997711,69,4
thulium-175,isotope of thulium,ytterbium-175,1,thulium,174.943842313,69,0.5
thulium-173,isotope of thulium,ytterbium-173,1,thulium,172.939606632,69,0.5
