col0,col1,col2,col3
Coos County,1853-01-01,Coquille,Coos County
Wasco County,1854-01-01,The Dalles,Wasco County
Umatilla County,1862-01-01,Pendleton,Umatilla County
Hood River County,1908-06-23,Hood River,Hood River County
Yamhill County,1843-01-01,McMinnville,Yamhill County
Clackamas County,1843-01-01,Oregon City,Clackamas County
Douglas County,1852-01-01,Roseburg,Douglas County
Klamath County,1882-01-01,Klamath Falls,Klamath County
Jackson County,1852-01-01,Medford,Jackson County
Lincoln County,1893-01-01,Newport,Lincoln County
Tillamook County,1853-12-15,Tillamook,Tillamook County
Benton County,1847-01-01,Corvallis,Benton County
