col0,col1,col2,col3,col4,col5,col6
1979 Spanish International Badminton Championships,1978 Spanish International Badminton Championships,badminton,Spain,Spanish International Badminton Championships,1979 Spanish International Badminton Championships – Men's singles,open championship
1978 Spanish International Badminton Championships,1977 Spanish International Badminton Championships,badminton,Spain,Spanish International Badminton Championships,1978 Spanish International Badminton Championships – Men's singles,open championship
1977 Spanish International Badminton Championships,1976 Spanish International Badminton Championships,badminton,Spain,Spanish International Badminton Championships,1977 Spanish International Badminton Championships – Men's singles,open championship
1976 Spanish International Badminton Championships,1975 Spanish International Badminton Championships,badminton,Spain,Spanish International Badminton Championships,1976 Spanish International Badminton Championships – Men's singles,open championship
2016 Spanish International Badminton Championships,2015 Spanish International Badminton Championships,badminton,Spain,Spanish International Badminton Championships,2016 Spanish International Badminton Championships – Men's singles,open championship
1986 Spanish International Badminton Championships,1985 Spanish International Badminton Championships,badminton,Spain,Spanish International Badminton Championships,1986 Spanish International Badminton Championships – Men's singles,open championship
2014 Spanish International Badminton Championships,2013 Spanish International Badminton Championships,badminton,Spain,Spanish International Badminton Championships,2014 Spanish International Badminton Championships – Men's singles,open championship
2008 Spanish International Badminton Championships,2007 Spanish International Badminton Championships,badminton,Spain,Spanish International Badminton Championships,2008 Spanish International Badminton Championships – Men's singles,open championship
1999 Spanish International Badminton Championships,1998 Spanish International Badminton Championships,badminton,Spain,Spanish International Badminton Championships,1999 Spanish International Badminton Championships – Men's singles,open championship
1998 Spanish International Badminton Championships,1997 Spanish International Badminton Championships,badminton,Spain,Spanish International Badminton Championships,1998 Spanish International Badminton Championships – Men's singles,open championship
1997 Spanish International Badminton Championships,1996 Spanish International Badminton Championships,badminton,Spain,Spanish International Badminton Championships,1997 Spanish International Badminton Championships – Men's singles,open championship
1996 Spanish International Badminton Championships,1995 Spanish International Badminton Championships,badminton,Spain,Spanish International Badminton Championships,1996 Spanish International Badminton Championships – Men's singles,open championship
2004 Spanish International Badminton Championships,2003 Spanish International Badminton Championships,badminton,Spain,Spanish International Badminton Championships,2004 Spanish International Badminton Championships – Men's singles,open championship
2006 Spanish International Badminton Championships,2005 Spanish International Badminton Championships,badminton,Spain,Spanish International Badminton Championships,2006 Spanish International Badminton Championships – Men's singles,open championship
