col0,col1,col2,col3,col4
BD+22 2442,78.6392,5496,double star,-7.91
GSC 09079-01897,250.344,5443,double star,-13.51
FOCAP QNY4:59,741,43941,double star,21
HD 141254,152.8328,6391,double star,3.76
RAVE J013140.0-024523,1000.92,4252,double star,-95.66
US 1181,245.5,10531,double star,69
HD 25047,178.6576,5770,double star,-3.64
L 91-140,3540.69,3510,double star,44.84
HD 11109,204.115,5469,double star,113.06
TYC 5236-1406-1,213.531,4988,double star,-18.54
TYC 6112-1418-1,123.117,5029,double star,-1.72
CD-31 17563,210.73,6255,double star,30.35
HD 26144,122.767,6136,double star,2.4
