col0,col1,col2,col3,col4,col5
L'Alacantí,Alicante Province,Spanish,673.57,Vinalopó Mitjà,Spain
El Baix Segura / La Vega Baja,Alicante Province,Spanish,957.3,Vinalopó Mitjà,Spain
L'Alcoià,Alicante Province,Spanish,539.66,Vinalopó Mitjà,Spain
Costera,Valencia Province,Valencian,528.1,Vall d'Albaida,Spain
Safor,Valencia Province,Valencian,429.6,Vall d'Albaida,Spain
L'Alt Vinalopó / El Alto Vinalopó,Alicante Province,Valencian,644.76,Vall d'Albaida,Spain
L'Alcoià,Alicante Province,Spanish,539.66,Vall d'Albaida,Spain
Camp de Morvedre,Valencia Province,Valencian,271.1,Horta Nord,Spain
Camp de Túria,Valencia Province,Valencian,823.04,Horta Nord,Spain
La Ribera Baixa,Valencia Province,Valencian,276.81,Comarca de València,Spain
Camp de Túria,Valencia Province,Valencian,823.04,Comarca de València,Spain
