col0,col1,col2,col3,col4,col5,col6,col7
1968 GDR Badminton Championships,WikiProject Badminton/tournament focus list,1969 GDR Badminton Championships,German Democratic Republic,1968 GDR Badminton Championships – Men's singles,Halle (Saale),national championship,Sporthalle Burgstraße
1966 GDR Badminton Championships,WikiProject Badminton/tournament focus list,1967 GDR Badminton Championships,German Democratic Republic,1966 GDR Badminton Championships – Men's singles,Dresden,national championship,Lok-Sporthalle
1964 GDR Badminton Championships,WikiProject Badminton/tournament focus list,1965 GDR Badminton Championships,German Democratic Republic,1964 GDR Badminton Championships – Men's singles,Berlin,national championship,Dynamohalle
1970 GDR Badminton Championships,WikiProject Badminton/tournament focus list,1971 GDR Badminton Championships,German Democratic Republic,1970 GDR Badminton Championships – Mixed doubles,Erfurt,national championship,Thüringenhalle
1961 GDR Badminton Championships,WikiProject Badminton/tournament focus list,1962 GDR Badminton Championships,German Democratic Republic,1961 GDR Badminton Championships – Mixed doubles,Erfurt,national championship,Thüringenhalle
1970 GDR Badminton Championships,WikiProject Badminton/tournament focus list,1971 GDR Badminton Championships,German Democratic Republic,1970 GDR Badminton Championships – Women's doubles,Erfurt,national championship,Thüringenhalle
1961 GDR Badminton Championships,WikiProject Badminton/tournament focus list,1962 GDR Badminton Championships,German Democratic Republic,1961 GDR Badminton Championships – Women's doubles,Erfurt,national championship,Thüringenhalle
1970 GDR Badminton Championships,WikiProject Badminton/tournament focus list,1971 GDR Badminton Championships,German Democratic Republic,1970 GDR Badminton Championships – Men's doubles,Erfurt,national championship,Thüringenhalle
1961 GDR Badminton Championships,WikiProject Badminton/tournament focus list,1962 GDR Badminton Championships,German Democratic Republic,1961 GDR Badminton Championships – Men's doubles,Erfurt,national championship,Thüringenhalle
1970 GDR Badminton Championships,WikiProject Badminton/tournament focus list,1971 GDR Badminton Championships,German Democratic Republic,1970 GDR Badminton Championships – Women's singles,Erfurt,national championship,Thüringenhalle
1961 GDR Badminton Championships,WikiProject Badminton/tournament focus list,1962 GDR Badminton Championships,German Democratic Republic,1961 GDR Badminton Championships – Women's singles,Erfurt,national championship,Thüringenhalle
1970 GDR Badminton Championships,WikiProject Badminton/tournament focus list,1971 GDR Badminton Championships,German Democratic Republic,1970 GDR Badminton Championships – Men's singles,Erfurt,national championship,Thüringenhalle
1961 GDR Badminton Championships,WikiProject Badminton/tournament focus list,1962 GDR Badminton Championships,German Democratic Republic,1961 GDR Badminton Championships – Men's singles,Erfurt,national championship,Thüringenhalle
1963 GDR Badminton Championships,WikiProject Badminton/tournament focus list,1964 GDR Badminton Championships,German Democratic Republic,1963 GDR Badminton Championships – Men's singles,Magdeburg,national championship,Hermann-Gieseler-Halle
1974 GDR Badminton Championships,WikiProject Badminton/tournament focus list,1975 GDR Badminton Championships,German Democratic Republic,1974 GDR Badminton Championships – Men's singles,Suhl,national championship,Congress Centrum Suhl
