col0,col1,col2,col3
Sekhemka-A 102,Ancient Egypt,67.5,scrivener
Diplomat Kanefer and wife-A 120,Ancient Egypt,97.7,couple
Coffin for an ibis-MAHG 20148,Ancient Egypt,26,ibis
Diplomat Kanefer and wife-A 120,Ancient Egypt,97.7,diplomat
Aegis-MAHG A 2004-88,Ancient Egypt,6.6,Aegis
Wadjet-MAHG A 2004-89,Ancient Egypt,17,Wadjet
Feet of a mummy-MAHG A 1998-0165,Ancient Egypt,14.5,sandal
Soldiers with axes and shields-MAGH 4584 4588,Ancient Egypt,21,shield
Imhotep-MAHG 27858,Ancient Egypt,13.5,Imhotep
Man with papyrus bundle-MAHG 4583,Ancient Egypt,45.5,papyrus
