col0,col1,col2,col3,col4
Filmske novosti,1944-10-20,Belgrade District,film archive,Serbia
Kaohsiung Film Archive,2001-01-01,Kaohsiung,film archive,People's Republic of China
Slovak Film Institute,1963-04-01,Bratislava,film archive,Slovakia
National Center for Jewish Film,1976-01-01,Waltham,film archive,United States of America
Croatian Film Archive,1979-01-01,Zagreb,film archive,Croatia
Filmoteca de Catalunya,1981-01-01,Catalonia,film archive,Spain
Gosfilmofond of Russia,1948-01-01,Moscow Oblast,film archive,Russia
Berkeley Art Museum and Pacific Film Archive,1963-01-01,Berkeley,film archive,United States of America
Jerusalem Cinematheque,1974-01-01,Jerusalem,film archive,Israel
EYE Film Institute Netherlands,1946-01-01,Amsterdam,film archive,Netherlands
George Eastman Museum,1947-01-01,Rochester,film archive,United States of America
Anthology Film Archives,1970-11-30,Manhattan,film archive,United States of America
Filmske novosti,1944-10-20,Belgrade District,film studio,Serbia
