col0,col1,col2,col3,col4
Pyxis,Armenian Soviet Encyclopedia,compass,Antlia,221
Cepheus,Brockhaus and Efron Encyclopedic Dictionary,"Cepheus, King of Aethiopia",Cassiopeia,589
Carina,Armenian Soviet Encyclopedia,Argo,Chamaeleon,494
Lyra,Brockhaus and Efron Encyclopedic Dictionary,lyre,Hercules,286.5
Auriga,Brockhaus and Efron Encyclopedic Dictionary,auriga,Lynx,657
Carina,Armenian Soviet Encyclopedia,keel,Volans,494
Pictor,Armenian Soviet Encyclopedia,easel,Volans,247
Carina,Armenian Soviet Encyclopedia,Argo,Musca,494
Phoenix,Brockhaus and Efron Encyclopedic Dictionary,phoenix,Eridanus,469
Cepheus,Brockhaus and Efron Encyclopedic Dictionary,"Cepheus, King of Aethiopia",Lacerta,589
Pictor,Armenian Soviet Encyclopedia,easel,Columba,247
Phoenix,Brockhaus and Efron Encyclopedic Dictionary,phoenix,Hydrus,469
Equuleus,Armenian Soviet Encyclopedia,foal,Delphinus,72
