col0,col1,col2,col3,col4,col5
1983 Jamaican Badminton Championships,Jamaican Badminton Championships,1983-01-01,Jamaica,badminton,1983 Jamaican Badminton Championships – Men's doubles
1982 Jamaican Badminton Championships,Jamaican Badminton Championships,1982-01-01,Jamaica,badminton,1982 Jamaican Badminton Championships – Men's doubles
1981 Jamaican Badminton Championships,Jamaican Badminton Championships,1981-01-01,Jamaica,badminton,1981 Jamaican Badminton Championships – Men's doubles
1980 Jamaican Badminton Championships,Jamaican Badminton Championships,1980-01-01,Jamaica,badminton,1980 Jamaican Badminton Championships – Men's doubles
1979 Jamaican Badminton Championships,Jamaican Badminton Championships,1979-01-01,Jamaica,badminton,1979 Jamaican Badminton Championships – Men's doubles
1978 Jamaican Badminton Championships,Jamaican Badminton Championships,1978-01-01,Jamaica,badminton,1978 Jamaican Badminton Championships – Men's doubles
1977 Jamaican Badminton Championships,Jamaican Badminton Championships,1977-01-01,Jamaica,badminton,1977 Jamaican Badminton Championships – Men's doubles
1976 Jamaican Badminton Championships,Jamaican Badminton Championships,1976-01-01,Jamaica,badminton,1976 Jamaican Badminton Championships – Men's doubles
1975 Jamaican Badminton Championships,Jamaican Badminton Championships,1975-01-01,Jamaica,badminton,1975 Jamaican Badminton Championships – Men's doubles
1974 Jamaican Badminton Championships,Jamaican Badminton Championships,1974-01-01,Jamaica,badminton,1974 Jamaican Badminton Championships – Men's doubles
1973 Jamaican Badminton Championships,Jamaican Badminton Championships,1973-01-01,Jamaica,badminton,1973 Jamaican Badminton Championships – Men's doubles
1972 Jamaican Badminton Championships,Jamaican Badminton Championships,1972-01-01,Jamaica,badminton,1972 Jamaican Badminton Championships – Men's doubles
