col0,col1,col2,col3
Chanson des Saisnes,epic poem,public domain,Old French
Daredevils of Sassoun,epic poem,public domain,Armenian
Eteriani,epic poem,public domain,Georgian
The Three Princes of Serendip,epic poem,public domain,Italian
"King Arthur, an Heroic Poem in Twelve Books",epic poem,public domain,English
"Prince Arthur, an Heroic Poem in Ten Books",epic poem,public domain,English
The Cantos,epic poem,public domain,English
Les enfances Renier,epic poem,public domain,Old French
La Araucana,epic poem,public domain,Spanish
Epigoni,epic poem,public domain,Ancient Greek
Li coronemenz Looïs,epic poem,public domain,Old French
