col0,col1,col2,col3,col4
Glashütte,95.57,340,mining community,Dippoldiswalde
Sebnitz,88.23,379,big district town,Bad Schandau
Dippoldiswalde,103.99,375,big district town,Hartmannsdorf-Reichenau
Dürrröhrsdorf-Dittersbach,43.5,240,municipality of Germany,Dresden
Bannewitz,25.76,280,village,Rabenau
Hamburg,755.09,6,city with millions of inhabitants,Schleswig-Holstein
Freital,40.45,171,independent city of Germany,Dresden
Berlin,891.12,34,Einheitsgemeinde of Germany,Havelland District
Hamburg,755.09,6,Free imperial city,Schleswig-Holstein
Berlin,891.12,34,city,Brandenburg
Freital,40.45,171,big district town,Rabenau
Bannewitz,25.76,280,village,Dresden
