col0,col1,col2,col3,col4
Zimuto Communal Land,Zimbabwe,tribal area,1227,Masvingo Province
Zimbiti Communal Land,Zimbabwe,tribal area,1232,Manicaland
Zimbiti Communal Land,Zimbabwe,tribal area,1175,Manicaland
Zhombe Communal Land,Zimbabwe,tribal area,1111,Midlands Province
Weya Communal Land,Zimbabwe,tribal area,1261,Manicaland
Wenlock Communal Land,Zimbabwe,tribal area,1022,Matabeleland South Province
Wedza Communal Land,Zimbabwe,tribal area,1394,Mashonaland East Province
Uzumba Communal Land,Zimbabwe,tribal area,1089,Mashonaland East Province
Ungova Communal Land,Zimbabwe,tribal area,933,Midlands Province
Umtali Heights,Zimbabwe,tribal area,1581,Manicaland
Tshatshani Communal Land,Zimbabwe,tribal area,1050,Matabeleland South Province
Trust Land No. XVIII,Zambia,tribal area,913,Southern Province
