col0,col1,col2,col3,col4,col5,col6,col7
1984 Chinese Taipei Open Badminton Championships,Chinese Taipei Open Badminton Championships,1985 Chinese Taipei Open Badminton Championships,1983 Chinese Taipei Open Badminton Championships,1984 Chinese Taipei Open Badminton Championships – Men's doubles,1984-01-01,badminton,open championship
1990 Chinese Taipei Open Badminton Championships,Chinese Taipei Open Badminton Championships,1991 Chinese Taipei Open Badminton Championships,1989 Chinese Taipei Open Badminton Championships,1990 Chinese Taipei Open Badminton Championships – Men's doubles,1990-01-01,badminton,open championship
1981 Chinese Taipei Open Badminton Championships,Chinese Taipei Open Badminton Championships,1982 Chinese Taipei Open Badminton Championships,1980 Chinese Taipei Open Badminton Championships,1981 Chinese Taipei Open Badminton Championships – Men's doubles,1981-01-01,badminton,open championship
2011 Chinese Taipei Open Badminton Championships,Chinese Taipei Open Badminton Championships,2012 Chinese Taipei Open Badminton Championships,2010 Chinese Taipei Open Badminton Championships,2011 Chinese Taipei Open Badminton Championships – Men's doubles,2011-01-01,badminton,open championship
2009 Chinese Taipei Open Badminton Championships,Chinese Taipei Open Badminton Championships,2010 Chinese Taipei Open Badminton Championships,2008 Chinese Taipei Open Badminton Championships,2009 Chinese Taipei Open Badminton Championships – Men's doubles,2009-01-01,badminton,open championship
2006 Chinese Taipei Open Badminton Championships,Chinese Taipei Open Badminton Championships,2007 Chinese Taipei Open Badminton Championships,2005 Chinese Taipei Open Badminton Championships,2006 Chinese Taipei Open Badminton Championships – Men's doubles,2006-01-01,badminton,open championship
2002 Chinese Taipei Open Badminton Championships,Chinese Taipei Open Badminton Championships,2003 Chinese Taipei Open Badminton Championships,2000 Chinese Taipei Open Badminton Championships,2002 Chinese Taipei Open Badminton Championships – Men's doubles,2002-01-01,badminton,open championship
2008 Chinese Taipei Open Badminton Championships,Chinese Taipei Open Badminton Championships,2009 Chinese Taipei Open Badminton Championships,2007 Chinese Taipei Open Badminton Championships,2008 Chinese Taipei Open Badminton Championships – Men's doubles,2008-01-01,badminton,open championship
2005 Chinese Taipei Open Badminton Championships,Chinese Taipei Open Badminton Championships,2006 Chinese Taipei Open Badminton Championships,2004 Chinese Taipei Open Badminton Championships,2005 Chinese Taipei Open Badminton Championships – Women's singles,2005-01-01,badminton,open championship
2028 Chinese Taipei Open Badminton Championships,Chinese Taipei Open Badminton Championships,2029 Chinese Taipei Open Badminton Championships,2027 Chinese Taipei Open Badminton Championships,2028 Chinese Taipei Open Badminton Championships – Men's doubles,2028-01-01,badminton,open championship
2027 Chinese Taipei Open Badminton Championships,Chinese Taipei Open Badminton Championships,2028 Chinese Taipei Open Badminton Championships,2026 Chinese Taipei Open Badminton Championships,2027 Chinese Taipei Open Badminton Championships – Men's doubles,2027-01-01,badminton,open championship
2026 Chinese Taipei Open Badminton Championships,Chinese Taipei Open Badminton Championships,2027 Chinese Taipei Open Badminton Championships,2025 Chinese Taipei Open Badminton Championships,2026 Chinese Taipei Open Badminton Championships – Men's doubles,2026-01-01,badminton,open championship
2025 Chinese Taipei Open Badminton Championships,Chinese Taipei Open Badminton Championships,2026 Chinese Taipei Open Badminton Championships,2024 Chinese Taipei Open Badminton Championships,2025 Chinese Taipei Open Badminton Championships – Men's doubles,2025-01-01,badminton,open championship
