col0,col1,col2,col3
"Gambit, Part I",Peter Lauritson,4:3,45
"Workforce, Part II",Michael Taylor,4:3,44
"Chain of Command, Part II",Les Landau,4:3,45
"Time's Arrow, Part II",Les Landau,4:3,45
"Time's Arrow, Part I",Les Landau,4:3,45
Unification I,Les Landau,4:3,45
The Search: Part 1,Kim Friedman,4:3,45
"Birthright, Part II",Dan Curry,4:3,45
"The Killing Game, Part II",Victor Lobl,4:3,46
Redemption II,David Carson,4:3,45
"Year of Hell, Part I",Allan Kroeker,4:3,46
"Unimatrix Zero, Part I",Allan Kroeker,4:3,44
"Workforce, Part I",Allan Kroeker,4:3,44
"The Menagerie, Part 2",Robert Butler,4:3,50
"The Menagerie, Part 1",Robert Butler,4:3,49
