col0,col1,col2,col3,col4,col5,col6
IRAS 07327-4028,0.9621,Puppis,J2000.0,far-IR source,-2.099,1039.393
IRAS 18155-1714,0.6791,Sagittarius,J2000.0,far-IR source,-2.395,1472.5372
IRAS 15145-5946,0.6826,Circinus,J2000.0,far-IR source,-4.965,1464.9868
IRAS 21393+5454,0.7074,Cygnus,J2000.0,far-IR source,-0.865,1413.6274
IRAS 23316-8655,0.7691,Octans,J2000.0,far-IR source,-4.842,1300.221
IRAS 11073-6023,0.6548,Carina,J2000.0,far-IR source,-5.057,1527.1839
IRAS 11086-5848,0.4791,Carina,J2000.0,far-IR source,-7.564,2087.2469
IRAS 07086-2607,0.7783,Canis Major,J2000.0,far-IR source,-1.985,1284.8516
IRAS 14099-5936,0.5251,Centaurus,J2000.0,far-IR source,-3.459,1904.3992
IRAS 23391+6336,1.1198,Cassiopeia,J2000.0,far-IR source,-1.82,893.0166
IRAS 03301+5203,0.8698,Perseus,J2000.0,far-IR source,-4.292,1149.6896
IRAS 17519-1644,0.8249,Sagittarius,J2000.0,far-IR source,-0.032,1212.2682
IRAS 04172+4501,0.6148,Perseus,J2000.0,far-IR source,-0.912,1626.5452
IRAS 01211+6149,0.7339,Cassiopeia,J2000.0,far-IR source,-4.364,1362.5835
