col0,col1,col2,col3,col4,col5
Boohbah,2,television series,ITV,104,fantasy television
The Legends of Treasure Island,2,television series,ITV,26,family film
Animal Stories,4,children's television series,Disney Junior,52,anthology series
Jul i Svingen,1,children's television series,NRK1,24,Nordic Christmas calendar
Dennis and Gnasher,2,children's television series,Nine Network,102,comedic TV series
Skatoony,3,children's television series,Cartoon Network,39,game show
Boohbah,2,children's television series,ITV,104,fantasy television
The Baskervilles,1,children's television series,Teletoon,26,comedic TV series
Hilltop Hospital,2,children's television series,ITV,52,drama
Gideon,1,children's television series,TF1,60,comedic TV series
