col0,col1,col2,col3
carpholite,Horní Slavkov,carpholite mineral group,ferrocarpholite
roweite,Franklin,borate class of minerals,fedorovskite
boracite,Lüneburg,boracite mineral group,ericaite
roedderite,Indarch meteorite,milarite mineral group,eifelite
kuksite,Kuranakh mine,dugganite mineral group,dugganite
heulandite-K,Santorso,heulandite,clinoptilolite-K
heulandite-Ca,Strathclyde,heulandite,clinoptilolite-Ca
matioliite,Mendes Pimentel,phosphate class of minerals,burangaite
tinzenite,Parsettens Alp,axinite mineral group,axinite-(Mn)
fluorapophyllite-,India,apophyllites,hydroxyapophyllite-(K)
muscovite,Gilead,mica,aluminoceladonite
