col0,col1,col2,col3
Schutz des Simssees und seiner Umgebung,Sims,1963-01-01,2256.6
"Gebiet um den Elbsee, Gde. Aitrang",Elbsee,1955-01-01,1609.04
Jagsttal mit Seitentälern zwischen Crailsheim und Kirchberg,Jagst,2003-01-01,431
Krutscheidter Bachtal westlich von Vohwinkel,Krutscheider Bach,2005-01-01,2.02
Talraum des Arpebaches,Arpe,1994-01-01,30.9749
Möhnetal,Möhne,2006-01-01,115.64
Amstelbach westlich Kohlscheid,Amstelbach,1991-01-01,62.41
Hochfläche und Täler bei Schmidt,Rur Reservoir,2005-01-01,1243.43
Oberes Sorpetal zwischen Hagen und Wildewiese,Sorpe,1993-01-01,31.8132
Schutz des Simssees und seiner Umgebung,Simssee,1963-01-01,2256.6
Illerauwald von Neu-Ulm bis Kellmünz,Iller,1997-01-01,1964.12
