col0,col1,col2,col3,col4,col5,col6,col7
actinium-223,223.019136872,89,1712448.889,francium-219,134,-1,actinium
actinium-222,222.017843887,89,1705582.044,francium-218,133,-1,actinium
actinium-221,221.015591199,89,1699609.119,francium-217,132,-1,actinium
actinium-220,220.01475445,89,1692317.22,francium-216,131,-1,actinium
actinium-219,219.012420348,89,1686420.231,francium-215,130,-1,actinium
actinium-218,218.011641093,89,1679074.586,francium-214,129,-1,actinium
actinium-217,217.009343777,89,1673143.346,francium-213,128,-1,actinium
actinium-216,216.008743367,89,1665631.296,francium-212,127,-1,actinium
actinium-215,215.006474132,89,1659673.795,francium-211,126,-1,actinium
actinium-214,214.006917762,89,1651189.118,francium-210,125,1,actinium
actinium-209,209.00949422,89,1608432.65,francium-205,120,-1,actinium
actinium-208,208.011544073,89,1598451.92,francium-204,119,1,actinium
