col0,col1,col2,col3,col4,col5
Kristianstad Municipality,Kristianstad,Oppmanna och Vånga municipality,Scania,Osby Municipality,Koszalin
Gothenburg Municipality,Gothenburg,Kungälv Municipality,Västergötland,Partille Municipality,Aarhus
Kristianstad Municipality,Kristianstad,Degeberga municipality,Scania,Hörby Municipality,Køge
Gothenburg Municipality,Gothenburg,Kungälv Municipality,Västergötland,Partille Municipality,Shanghai
Borgholm Municipality,Borgholm,Ölands-Åkerbo municipality,Öland,Oskarshamn Municipality,Zelenogradsk
Gothenburg Municipality,Gothenburg,Kungälv Municipality,Västergötland,Lerum Municipality,Lyon
Nyköping Municipality,Nyköping,Daga Municipality,Södermanland,Trosa Municipality,Nykøbing Falster Kommune
Gothenburg Municipality,Gothenburg,Kungälv Municipality,Bohuslän,Kungälv Municipality,Shanghai
Lund Municipality,Lund,Lunds stad,Scania,Sjöbo Municipality,Dalvík
Askersund Municipality,Askersund,Askersund Town,Närke,Karlsborg Municipality,Jordanów
Lund Municipality,Lund,Lunds stad,Scania,Staffanstorp Municipality,Zabrze
Boden Municipality,Boden,Boden Town,Norrbotten,Luleå Municipality,Oulu
Lund Municipality,Lund,Lunds stad,Scania,Staffanstorp Municipality,Viborg
Boden Municipality,Boden,Boden Town,Norrbotten,Luleå Municipality,Alta
