col0,col1,col2,col3
Bedford,Canada,1919-03-04,Brome-Missisquoi Regional County Municipality
Saint-Godefroi,Canada,1913-12-16,Bonaventure Regional County Municipality
Hope,Canada,1855-07-01,Bonaventure Regional County Municipality
Ham-Nord,Canada,1864-01-01,Arthabaska Regional County Municipality
Wentworth,Canada,1855-07-01,Argenteuil Regional County Municipality
Gore,Canada,1855-07-01,Argenteuil Regional County Municipality
Harrington,Canada,1855-07-01,Argenteuil Regional County Municipality
"Hemmingford, Quebec",Canada,1855-07-01,Les Jardins-de-Napierville Regional County Municipality
Roxton,Canada,1855-07-01,Acton Regional County Municipality
Trécesson,Canada,1918-07-15,Abitibi Regional County Municipality
