col0,col1,col2,col3,col4
Noorderplantsoen,Netherlands,Rijksmonument,Groningen,Groningen
Fortress and Temple in Dhinki,India,Monument of National Importance,Okhamandal Taluka,Dhinki
Machi fort,India,State Protected Monument,Halol Taluka,Champaner
Pavagadh fort,India,State Protected Monument,Halol Taluka,Champaner
"City walls, Champaner",India,Monument of National Importance,Halol Taluka,Champaner
"Citadel walls, Champaner",India,Monument of National Importance,Halol Taluka,Champaner
Walls of fort on top of Pavagadh hill,India,Monument of National Importance,Halol Taluka,Pavagadh Hill
Pavagadh fort and the ruined temples on Pavagadh hill,India,Monument of National Importance,Halol Taluka,Pavagadh Hill
Kotla Fort,India,Monument of National Importance,Kangra district,"Kotla, Himachal Pradesh"
Battery Randolph,United States of America,place listed on the National Register of Historic Places,Honolulu County,Fort DeRussy Military Reservation
Machi fort,India,State Protected Monument,Halol Taluka,Pavagadh
Pavagadh fort,India,State Protected Monument,Halol Taluka,Pavagadh
Nurpur Fort,India,Monument of National Importance,Kangra district,Nurpur
Battery Randolph,United States of America,place listed on the National Register of Historic Places,Honolulu County,Waikiki
Fort Buckley,New Zealand,NZHPT Category I listing,Wellington Region,Wadestown
