col0,col1,col2,col3,col4
1975 American Airlines Tennis Games,1975-01-01,Tucson,1974 American Airlines Tennis Games,tennis
1992 Newsweek Champions Cup and the Matrix Essentials Evert Cup,1992-01-01,Indian Wells,1991 Newsweek Champions Cup and the Virginia Slims of Palm Springs,tennis
1999 Newsweek Champions Cup and the Evert Cup,1999-01-01,Indian Wells,1998 Newsweek Champions Cup and the State Farm Evert Cup,tennis
2003 Pacific Life Open,2003-01-01,Indian Wells Tennis Garden,2002 Pacific Life Open,tennis
2006 Pacific Life Open,2006-01-01,Indian Wells Tennis Garden,2005 Pacific Life Open,tennis
2004 Pacific Life Open,2004-01-01,Indian Wells Tennis Garden,2003 Pacific Life Open,tennis
2008 Pacific Life Open,2008-01-01,Indian Wells Tennis Garden,2007 Pacific Life Open,tennis
2012 BNP Paribas Open,2012-01-01,Indian Wells Tennis Garden,2011 BNP Paribas Open,tennis
2010 BNP Paribas Open,2010-01-01,Indian Wells Tennis Garden,2009 BNP Paribas Open,tennis
1993 Newsweek Champions Cup and the Matrix Essentials Evert Cup,1993-01-01,Indian Wells,1992 Newsweek Champions Cup and the Matrix Essentials Evert Cup,tennis
