col0,col1,col2,col3
S21,proposed building or structure,Germany,1435 mm track gauge
Billund railway line,railway line,Denmark,1435 mm track gauge
Fornebu Line,railway line,Norway,1435 mm track gauge
High-speed railway to Eilat,railway line,Israel,1435 mm track gauge
S21,railway line,Germany,1435 mm track gauge
Project Unigauge,standardization,India,1676 mm track gauge
Line 11,circle route,People's Republic of China,1435 mm track gauge
Breisgau S-Bahn,S-Bahn,Germany,1435 mm track gauge
Honolulu Rail Transit,rapid transit,United States of America,1435 mm track gauge
Lava Express,proposed rail infrastructure,Iceland,1435 mm track gauge
Green Line,proposed rail infrastructure,Israel,1435 mm track gauge
Purple Line,proposed rail infrastructure,Israel,1435 mm track gauge
