col0,col1,col2,col3,col4
Georgia Aquarium,United States of America,Atlanta,Forcipiger longirostris,2005-11-23
Monterey Bay Aquarium,United States of America,Monterey,Anthopleura xanthogrammica,1984-10-20
Georgia Aquarium,United States of America,Atlanta,Toxotes jaculatrix,2005-11-23
"Underwater World, Singapore",Singapore,Sentosa,leopard shark,1991-01-01
Monterey Bay Aquarium,United States of America,Monterey,Orange-fin anemonefish,1984-10-20
Georgia Aquarium,United States of America,Atlanta,Garibaldi,2005-11-23
Monterey Bay Aquarium,United States of America,Monterey,Snowy Plover,1984-10-20
Georgia Aquarium,United States of America,Atlanta,bowmouth guitarfish,2005-11-23
Monterey Bay Aquarium,United States of America,Monterey,Caribbean hermit crab,1984-10-20
Georgia Aquarium,United States of America,Atlanta,Atlantic horseshoe crab,2005-11-23
Monterey Bay Aquarium,United States of America,Monterey,Giant sea bass,1984-10-20
"Underwater World, Singapore",Singapore,Sentosa,Gnathanodon speciosus,1991-01-01
