col0,col1,col2,col3,col4,col5
Eclipse,Eclipse Foundation Project,Java,Eclipse Public License,Eclipse Foundation,Microsoft Windows
Autoconf,GNU package,m4,"GNU General Public License, version 3.0",GNU Project,Unix-like
GNU Libtool,GNU package,shell script,GNU General Public License,GNU Project,Unix-like
WiX,XML application,C#,Microsoft Reciprocal License,.NET Foundation,Microsoft Windows
ctags,standard UNIX utility,C,3-clause BSD License,Ken Arnold,Unix-like
Valgrind,memory debugger,C,GNU General Public License,Julian Seward,Android
GNU GLOBAL,programming tool,C,"GNU General Public License, version 3.0 or later",GNU Project,Unix-like
ctags,programming tool,C,3-clause BSD License,Ken Arnold,Unix-like
Autoconf,programming tool,m4,"GNU General Public License, version 3.0",GNU Project,Unix-like
Automake,programming tool,Perl,"GNU General Public License, version 3.0",GNU Project,Unix-like
WiX,programming tool,C#,Microsoft Reciprocal License,.NET Foundation,Microsoft Windows
GNU Libtool,programming tool,shell script,GNU General Public License,GNU Project,Unix-like
Valgrind,programming tool,C,GNU General Public License,Julian Seward,Android
Nullsoft Scriptable Install System,programming tool,PHP,zlib License,Nullsoft,Microsoft Windows
