col0,col1,col2,col3
A comparison of mine fire sensors,National Institute for Occupational Safety and Health,Report of investigations,1995-01-01
Characterization and effectiveness of remining abandoned coal mines in Pennsylvania,National Institute for Occupational Safety and Health,Report of investigations,1995-01-01
"Treatment of fluvially deposited streamside mine waste - material from Nine Mile Creek, Idaho",National Institute for Occupational Safety and Health,Report of investigations,1995-07-01
Secondary explosion hazards during blasting in oil shale and sulfide ore mines,National Institute for Occupational Safety and Health,Report of investigations,1996-11-01
Economics of safety at surface mine spoil piles,National Institute for Occupational Safety and Health,Report of investigations,2000-07-01
Test results of collision warning systems for surface mining dump trucks,National Institute for Occupational Safety and Health,Report of investigations,2000-05-01
Performance comparison of rescue breathing apparatus,National Institute for Occupational Safety and Health,Report of investigations,1999-10-01
Concluding evaluation of a continuous haulage guidance sensor,National Institute for Occupational Safety and Health,Report of investigations,1998-10-01
Investigation of coal properties and airborne respirable dust generation,National Institute for Occupational Safety and Health,Report of investigations,1998-10-01
Evaluation of reinforced cementitious seals,National Institute for Occupational Safety and Health,Report of investigations,1999-08-01
Material properties affecting the stability of a 50-year-old rock dump in an active mine,National Institute for Occupational Safety and Health,Report of investigations,1999-12-01
Evaluating the ventilation of a 40-foot two-pass extended cut,National Institute for Occupational Safety and Health,Report of investigations,1999-08-01
Model for the structure of round-strand wire ropes,National Institute for Occupational Safety and Health,Report of investigations,1998-09-01
Full-scale testing of the float dust deposition meter,National Institute for Occupational Safety and Health,Report of investigations,1998-05-01
"Rock mechanics study of shaft stability and pillar mining, Homestake Mine, Lead, South Dakota",National Institute for Occupational Safety and Health,Report of investigations,1995-05-01
