col0,col1,col2,col3,col4,col5
Barbara,studio album,Göttingen,1969-01-01,Barbara,"33 RPM 12"" vinyl"
Barbara,studio album,Göttingen,1965-01-01,Barbara,"33 RPM 12"" vinyl"
Barbara,stereo reissue,Si la photo est bonne,1969-01-01,Barbara,"33 RPM 12"" vinyl"
Barbara,mono,Si la photo est bonne,1965-01-01,Barbara,"33 RPM 12"" vinyl"
Barbara,studio album,Si la photo est bonne,1969-01-01,Barbara,"33 RPM 12"" vinyl"
Barbara,studio album,Si la photo est bonne,1965-01-01,Barbara,"33 RPM 12"" vinyl"
Barbara,High fidelity,Si la photo est bonne,1969-01-01,Barbara,"33 RPM 12"" vinyl"
Françoise Hardy,stereo,Comment te dire adieu,1968-11-01,Françoise Hardy,"33 RPM 12"" vinyl"
Vu de l'extérieur,studio album,Je suis venu te dire que je m'en vais,1973-11-16,Vu de l'extérieur,"33 RPM 12"" vinyl"
Bona Drag,compilation album,Suedehead,1990-10-01,Bona Drag,"33 RPM 12"" vinyl"
