col0,col1,col2,col3,col4,col5,col6
2019 Survival 3C Masters 4,3-Cushion Challenge Masters,Semih Saygıner,South Korea,three-cushion tournament,Seoul,2019-09-22
2019 LG U+ Cup 3-Cushion Masters,LG U+ Cup 3-Cushion Masters,Cho Myung-woo,South Korea,three-cushion tournament,Hanam,2019-09-08
2019 Survival 3C Masters 3,3-Cushion Challenge Masters,Eddy Merckx,Turkey,three-cushion tournament,Istanbul,2019-08-24
2019 Survival 3C Masters 1,3-Cushion Challenge Masters,Frédéric Caudron,South Korea,three-cushion tournament,Seoul,2019-03-03
2018 Survival 3C Masters 3,3-Cushion Challenge Masters,Semih Saygıner,South Korea,three-cushion tournament,Seoul,2018-11-11
2018 LG U+ Cup 3-Cushion Masters,LG U+ Cup 3-Cushion Masters,Frédéric Caudron,South Korea,three-cushion tournament,Seoul,2018-09-07
2017 LG U+ Cup 3-Cushion Masters,LG U+ Cup 3-Cushion Masters,Frédéric Caudron,South Korea,three-cushion tournament,Seoul,2017-09-08
2016 Juniors 3-Cushion World Championship,Junior World 3-Cushion Championship,Cho Myung-woo,Egypt,three-cushion tournament,El Gouna,2016-12-10
2016 LG U+ Cup 3-Cushion Masters,LG U+ Cup 3-Cushion Masters,Lee Choong-bok,South Korea,three-cushion tournament,Seoul,2016-11-11
2015 Lausanne Billard Masters,Lausanne Billard Masters,Dick Jaspers,Switzerland,three-cushion tournament,Lausanne,2015-11-22
