col0,col1,col2,col3,col4
Pane,La Flora,male,operatic character,Pan
Nettuno,La Flora,male,operatic character,Neptune
Borea,La Flora,male,operatic character,Boreas
Apollo,La Flora,male,operatic character,Apollo
Amore,La Flora,male,operatic character,Cupid
Flora,La púrpura de la rosa,female,sprite in a work of fiction,Chloris
Vénus,Hélène,female,deity in fictional work,Venus
Pallas,Hélène,female,deity in fictional work,Athena
Marte,La púrpura de la rosa,male,deity in fictional work,Mars
Amor,La púrpura de la rosa,male,deity in fictional work,Cupid
Giove,La Flora,male,deity in fictional work,Jupiter
Venere,La Flora,female,deity in fictional work,Venus
Zeffiro,La Flora,male,deity in fictional work,Zephyrus
Plutone,La Flora,male,deity in fictional work,Pluto
