col0,col1,col2,col3,col4,col5
Injustice 2,Sara Cravens,DC Universe,Android,Injustice,Humble Store
XCOM: Enemy Unknown,Jon Bailey,UFO: Enemy Unknown,Android,X-COM,Take-Two Interactive
Batman: Arkham City,Chris Cox,Batman,Microsoft Windows,Batman: Arkham,Epic Games Store
Batman: Arkham Origins,Chris Cox,Batman,Microsoft Windows,Batman: Arkham,Steam
Injustice 2,Brandy Kopp,DC Universe,Android,Injustice,Humble Store
Star Fox 64 3D,Mike West,Star Fox 64,Nintendo 3DS,Star Fox,Nintendo eShop
Injustice 2,Michael-Leon Wooley,DC Universe,Android,Injustice,Humble Store
Star Fox 64 3D,Kōsuke Takaguchi,Star Fox 64,Nintendo 3DS,Star Fox,Nintendo eShop
XCOM: Enemy Unknown,Moira Quirk,UFO: Enemy Unknown,Android,X-COM,Take-Two Interactive
Batman: Arkham Origins,Rosa Salazar,Batman,Microsoft Windows,Batman: Arkham,Steam
Batman: Arkham Knight,Dave Fennoy,Batman,Linux,Batman: Arkham,Epic Games Store
Batman: Arkham Asylum,Dino Andrade,Batman,Microsoft Windows,Batman: Arkham,Warner Bros. Interactive Entertainment
Injustice: Gods Among Us,David Sobolov,DC Universe,Android,Injustice,Steam
Injustice 2,Taliesin Jaffe,DC Universe,Android,Injustice,Humble Store
