col0,col1,col2,col3,col4
Sydostbrotten,34.5,Sweden,1963-01-01,Umeå Municipality
Nordvalen lighthouse,24.5,Sweden,1959-01-01,Umeå Municipality
Rata Storgrund,16,Sweden,1975-01-01,Robertsfors Municipality
Gustaf Dalén lighthouse,24,Sweden,1966-01-01,Oxelösund Municipality
Örngrund,10,Sweden,1978-01-01,Nynäshamn Municipality
Stötbotten,12,Sweden,1981-01-01,Oskarshamn Municipality
Tylögrund lighthouse,10,Sweden,1968-01-01,Halmstad Municipality
Trelleborg caisson lighthouse,13,Sweden,1930-01-01,Trelleborg Municipality
Flintrännan No 7,12,Sweden,1999-01-01,Malmö Municipality
Flintrännan southwest,11,Sweden,1966-01-01,Malmö Municipality
Flintrännan northeast,12,Sweden,1961-01-01,Malmö Municipality
Brandskärs Flak,25,Sweden,1974-01-01,Lysekil Municipality
Hätteberget,26,Sweden,1977-01-01,Tjörn Municipality
Megrundet lighthouse,12.2,Sweden,1919-01-01,Mellerud Municipality
