col0,col1,col2,col3,col4
Simple microscope MHS 450,microscope,1800-01-01,Musée d'histoire des sciences de la Ville de Genève,Switzerland
Compound microscope-MHS 885,microscope,1800-01-01,Musée d'histoire des sciences de la Ville de Genève,Switzerland
Compass microscope-MHS 1643,microscope,1750-01-01,Musée d'histoire des sciences de la Ville de Genève,Switzerland
Simple microscope-CnAM 22303,microscope,1800-01-01,Conservatoire national des Arts et Métiers,France
Compound microscope-CNAM 43013,microscope,1950-01-01,Conservatoire national des Arts et Métiers,France
Inverted microscope-CNAM 10942,microscope,1900-01-01,Conservatoire national des Arts et Métiers,France
Compound microscope-CnAM 22314,microscope,1750-01-01,Conservatoire national des Arts et Métiers,France
Inverted microscope-CNAM 40733,microscope,1900-01-01,Conservatoire national des Arts et Métiers,France
Compound microscope-CNAM 22318,microscope,1800-01-01,Conservatoire national des Arts et Métiers,France
Simple microscope-CnAM 12342,microscope,1830-01-01,Conservatoire national des Arts et Métiers,France
