col0,col1,col2,col3,col4,col5,col6,col7
2019 Trofeo Alfredo Binda-Comune di Cittiglio,Marianne Vos,2019-03-24,131.1,Marta Bastianelli,Ellen van Dijk,37.98,2018 Trofeo Alfredo Binda-Comune di Cittiglio
Gran Premio Femenino de Plouay 2018,Katarzyna Niewiadoma,2018-08-25,125.5,Coryn Rivera,Marianne Vos,38.17,Grand Prix de Plouay
2018 Strade Bianche Women,Katarzyna Niewiadoma,2018-03-03,136,Katarzyna Niewiadoma,Katarzyna Niewiadoma,32.54,2017 Strade Bianche Women
Gran Premio Femenino de Plouay 2018,Katarzyna Niewiadoma,2018-08-25,125.5,Coryn Rivera,Amy Pieters,38.17,Grand Prix de Plouay
2018 Strade Bianche Women,Katarzyna Niewiadoma,2018-03-03,136,Katarzyna Niewiadoma,Ellen van Dijk,32.54,2017 Strade Bianche Women
2019 Strade Bianche Women,Marianne Vos,2019-03-09,136,Annemiek van Vleuten,Marianne Vos,35.662,2018 Strade Bianche Women
2018 Strade Bianche Women,Ellen van Dijk,2018-03-03,136,Katarzyna Niewiadoma,Ellen van Dijk,32.54,2017 Strade Bianche Women
2019 Trofeo Alfredo Binda-Comune di Cittiglio,Marianne Vos,2019-03-24,131.1,Marta Bastianelli,Marianne Vos,37.98,2018 Trofeo Alfredo Binda-Comune di Cittiglio
2019 Grand Prix de Plouay,Amy Pieters,2019-08-31,128,Amy Pieters,Marianne Vos,38,Gran Premio Femenino de Plouay 2018
2019 La Course by Le Tour de France,Lucinda Brand,2019-07-19,121,Leah Kirchmann,Marianne Vos,37.2,2018 La Course by Le Tour de France
2018 Gent–Wevelgem – women's race,Amy Pieters,2018-03-25,142.6,Jolien D'Hoore,Marianne Vos,38.71,2017 Gent–Wevelgem – women's race
2019 Trofeo Alfredo Binda-Comune di Cittiglio,Marianne Vos,2019-03-24,131.1,Marianne Vos,Ellen van Dijk,37.98,2018 Trofeo Alfredo Binda-Comune di Cittiglio
2017 Tour of Flanders for Women,Chantal Blaak,2017-04-02,153.3,Chantal Blaak,Elena Cecchini,37.909,2016 Tour of Flanders for Women
