col0,col1,col2,col3
Mołodeczno Ghetto,Belarus,ghetto in Nazi-occupied Europe,Maladziečna
Ostroshitskii Gorodok Ghetto,Belarus,ghetto in Nazi-occupied Europe,Astrašycki Haradok
Ostropol’ Ghetto,Ukraine,ghetto in Nazi-occupied Europe,Ostropol
Kaišiadorys Ghetto,Lithuania,ghetto in Nazi-occupied Europe,Kaišiadorys
Ozarichi Ghetto,Belarus,ghetto in Nazi-occupied Europe,Azarychy
Oratov Ghetto,Ukraine,ghetto in Nazi-occupied Europe,Orativ
Onuškis Ghetto,Lithuania,ghetto in Nazi-occupied Europe,Onuškis
Orinin Ghetto,Ukraine,ghetto in Nazi-occupied Europe,Orynyn
Starye Dorogi Ghetto,Belarus,ghetto in Nazi-occupied Europe,Staryya Darohi
Paradyż Ghetto,Poland,ghetto in Nazi-occupied Europe,"Paradyż, Opoczno County"
