col0,col1,col2,col3,col4
Caravaggio Studies,Caravaggio Studies,Caravaggio,written work,English
"Jacob van Ruisdael: A Complete Catalogue of His Paintings, Drawings, and Etchings","Jacob van Ruisdael: A Complete Catalogue of His Paintings, Drawings, and Etchings",creative work,art catalog,English
Hendrick Terbrugghen,Hendrick Terbrugghen,Hendrick ter Brugghen,literary work,English
Pissarro - Catalogue critique des peintures - Critical Catalogue of Paintings. Volume III,Pissarro - Catalogue critique des peintures - Critical Catalogue of Paintings. Volume III,Camille Pissarro,"version, edition, or translation",French
Pissarro - Catalogue critique des peintures - Critical Catalogue of Paintings - Volume II,Pissarro - Catalogue critique des peintures - Critical Catalogue of Paintings - Volume II,Camille Pissarro,"version, edition, or translation",French
Sol LeWitt: A Retrospective,Sol LeWitt: A Retrospective,Sol LeWitt,catalogue raisonné,English
Cassatt,Cassatt,Mary Cassatt,catalogue raisonné,English
Orazio and Artemisia Gentileschi,Orazio and Artemisia Gentileschi,Artemisia Gentileschi,catalogue raisonné,English
"Claude-Emile Schuffenecker: Catalogue Raisonné, Supplement","Claude-Emile Schuffenecker: Catalogue Raisonné, Supplement",Émile Schuffenecker,catalogue raisonné,English
Pissarro - Catalogue critique des peintures - Critical Catalogue of Paintings. Volume III,Pissarro - Catalogue critique des peintures - Critical Catalogue of Paintings. Volume III,Camille Pissarro,catalogue raisonné,French
Pissarro - Catalogue critique des peintures - Critical Catalogue of Paintings - Volume II,Pissarro - Catalogue critique des peintures - Critical Catalogue of Paintings - Volume II,Camille Pissarro,catalogue raisonné,French
Hendrick Terbrugghen,Hendrick Terbrugghen,Hendrick ter Brugghen,catalogue raisonné,English
Jacob van Ruisdael and the perception of landscape,Jacob van Ruisdael and the perception of landscape,Jacob van Ruisdael,catalogue raisonné,English
"Jacob van Ruisdael: A Complete Catalogue of His Paintings, Drawings, and Etchings","Jacob van Ruisdael: A Complete Catalogue of His Paintings, Drawings, and Etchings",creative work,catalogue raisonné,English
Caravaggio Studies,Caravaggio Studies,Caravaggio,catalogue raisonné,English
