col0,col1,col2,col3,col4
620s,630s,7th century,decade,627
610s,620s,7th century,decade,610
600s,610s,7th century,decade,602
550s,560s,6th century,decade,555
30s,40s,1st century,decade,30
40s,50s,1st century,decade,40
50s,60s,1st century,decade,51
2100s,2110s,22nd century,decade,2100
1840s BCE,1830s BC,19th century BC,decade,1844 BC
980s BC,970s BC,10th century BC,decade,980 BC
800s BC,790s BC,9th century BC,decade,809 BC
510s BC,500s BC,6th century BC,decade,510 BC
790s BC,780s BC,8th century BC,decade,790 BC
770s BC,760s BC,8th century BC,decade,776 BC
840s BC,830s BC,9th century BC,decade,849 BC
