col0,col1,col2,col3
Nyon Roman Museum,1979-01-01,Switzerland,Canton of Vaud
International Museum of Horology,1974-01-01,Switzerland,Canton of Neuchâtel
Museum of Cultures,1989-09-23,Switzerland,Ticino
Museum of the Swiss Charters of Confederation,1936-01-01,Switzerland,Canton of Schwyz
Swiss Architecture Museum,1984-01-01,Switzerland,Basel-Stadt
Caricature & Cartoon Museum Basel,1979-01-01,Switzerland,Basel-Stadt
Natural History Museum of Basel,1821-01-01,Switzerland,Basel-Stadt
Pharmaziemuseum Universität Basel,1925-01-01,Switzerland,Basel-Stadt
Museum of Cultures,1917-01-01,Switzerland,Basel-Stadt
Kunsthalle Basel,1872-01-01,Switzerland,Basel-Stadt
Basel Paper Mill,1980-01-01,Switzerland,Basel-Stadt
Basel Museum of Ancient Art and Ludwig Collection,1961-01-01,Switzerland,Basel-Stadt
Basel Historical Museum,1894-04-21,Switzerland,Basel-Stadt
Kunstmuseum Basel,0367-01-01,Switzerland,Basel-Stadt
Schaulager,2003-01-01,Switzerland,Basel-Landschaft
