col0,col1,col2,col3,col4
Algeria–Romania relations,Romania,1962-04-16,bilateral relation,Romania
Afghanistan–Romania relations,Romania,1958-06-05,bilateral relation,Romania
Colombia–Panama relations,Colombia,1924-07-09,bilateral relation,Colombia
Germany–Slovenia relations,Federal Foreign Office,1992-02-27,bilateral relation,Germany
East Timor–Portugal relations,Portugal,1512-01-01,bilateral relation,Portugal
Croatia–Germany relations,Federal Foreign Office,1992-01-15,bilateral relation,Germany
Argentina–Germany relations,Argentina,1857-01-01,bilateral relation,Germany
Bulgaria–Romania relations,Romania,1879-07-27,bilateral relation,Romania
Bosnia and Herzegovina–Romania relations,Romania,1996-02-29,bilateral relation,Romania
Armenia–Romania relations,Romania,1991-12-17,bilateral relation,Romania
