col0,col1,col2,col3
Nintendo 3DS,Nintendo,2011-02-26,63700000
Nintendo GameCube,Nintendo,2001-01-01,21740000
Nintendo DS,Nintendo,2004-11-21,154020000
Wii U,Nintendo,2012-11-18,13560000
Wii,Nintendo,2006-11-19,101630000
Xbox One,Microsoft,2013-11-22,47000000
Xbox 360,Microsoft,2003-11-24,85480000
Dendy,Viktor Savyuk,1992-12-18,2000000
Atari Jaguar,Atari Corporation,1993-11-23,500000
Virtual Boy,Nintendo Research & Development 1,1995-07-21,770000
Atari Lynx,Epyx,1989-09-01,3000000
3DO Interactive Multiplayer,The 3DO Company,1993-10-04,2000000
Magnavox Odyssey²,Magnavox,1978-12-01,2000000
