col0,col1,col2,col3
Raphael,Alan Ritchson,Earth,mutant
Leonardo,Johnny Knoxville,Earth,mutant
Raphael,Alan Ritchson,Earth,Teenage Mutant Ninja Turtles character
Leonardo,Johnny Knoxville,Earth,Teenage Mutant Ninja Turtles character
Raphael,Alan Ritchson,Earth,superhero film character
Leonardo,David Forman,Earth,superhero film character
Raphael,Alan Ritchson,Earth,video game character
Splinter,Tony Shalhoub,Earth,comics character
Raphael,Alan Ritchson,Earth,superhero
Michelangelo,Jarred Blancard,Earth,fictional turtle
Donatello,Corey Feldman,Earth,television character
Michelangelo,Jarred Blancard,Earth,television character
Donatello,Corey Feldman,Earth,animated character
Michelangelo,Jarred Blancard,Earth,animated character
Donatello,Corey Feldman,Earth,video game character
