col0,col1,col2,col3,col4
RFC 1437: The Extension of MIME Content-Types to a New Medium,1993-04-01,6,April Fools' Day Request for Comments,Nathaniel Borenstein
RFC 3514: The Security Flag in the IPv4 Header,2003-04-01,6,April Fools' Day Request for Comments,Steven M. Bellovin
RFC 6592: The Null Packet,2012-04-01,6,April Fools' Day Request for Comments,Carlos Pignataro
"RFC 8140: The Arte of ASCII: Or, An True and Accurate Representation of an Menagerie of Thynges Fabulous and Wonderful in Ye Forme of Character",2017-04-01,16,April Fools' Day Request for Comments,Adrian Farrel
RFC 8136: Additional Transition Functionality for IPv6,2017-04-01,7,April Fools' Day Request for Comments,Brian Carpenter
RFC 4042: UTF-9 and UTF-18 Efficient Transformation Formats of Unicode,2005-04-01,9,April Fools' Day Request for Comments,Mark Crispin
RFC 7169: The NSA,2014-04-01,3,April Fools' Day Request for Comments,Sean Turner
RFC 5242: A Generalized Unified Character Code: Western European and CJK Sections,2008-04-01,14,April Fools' Day Request for Comments,Harald Tveit Alvestrand
RFC 3751: Omniscience Protocol Requirements,2004-04-01,9,April Fools' Day Request for Comments,Scott Bradner
RFC 1438: Internet Engineering Task Force Statements Of Boredom,1993-04-01,2,April Fools' Day Request for Comments,Christian Huitema
RFC 5241: Naming Rights in IETF Protocols,2008-04-01,12,April Fools' Day Request for Comments,Scott Bradner
RFC 4041: Requirements for Morality Sections in Routing Area Drafts,2005-04-01,8,April Fools' Day Request for Comments,Adrian Farrel
"RFC 3092: Etymology of ""Foo""",2001-04-01,14,April Fools' Day Request for Comments,Eric S. Raymond
RFC 2551: The Roman Standards Process -- Revision III,1999-04-01,37,April Fools' Day Request for Comments,Scott Bradner
