col0,col1,col2,col3,col4
London Bridge Studio,recording studio,Rick Parashar,Seattle,1985-01-01
Lansdowne Studios,recording studio,Denis Preston,Lansdowne House,1956-01-01
Metalworks Studios,recording studio,Gil Moore,Mississauga,1978-01-01
Studio CBE,recording studio,Bernard Estardy,Paris,1966-01-01
Avatar Studios,recording studio,Tony Bongiovi,441 West 53rd Street,1977-01-01
Extasy Records,recording studio,Yoshiki,Tokyo,1986-01-01
Electric Lady Studios,recording studio,Jimi Hendrix,Greenwich Village,1970-01-01
Studio Fredman,recording studio,Fredrik Nordström,Gothenburg,1990-01-01
Ardent Studios,recording studio,John Fry,Memphis,1959-01-01
Musicland Studios,recording studio,Giorgio Moroder,Munich,1970-01-01
Real World Studios,recording studio,Peter Gabriel,Wiltshire,1987-01-01
