col0,col1,col2,col3,col4,col5,col6,col7
Rudow,38,Neukölln,41618,UTC+01:00,Britz,locality of Berlin,11.8
Mariendorf,49,Tempelhof-Schöneberg,50956,UTC+01:00,Tempelhof,locality of Berlin,9.38
Adlershof,37,Treptow-Köpenick,15294,UTC+01:00,Köpenick,locality of Berlin,6.11
Neu-Hohenschönhausen,55,Lichtenberg,53374,UTC+01:00,Malchow,locality of Berlin,5.16
Hermsdorf,37,Reinickendorf,15440,UTC+01:00,Lübars,locality of Berlin,6.1
Mahlsdorf,53,Marzahn-Hellersdorf,27504,UTC+01:00,Köpenick,locality of Berlin,12.94
Lübars,53,Reinickendorf,4969,UTC+01:00,Waidmannslust,locality of Berlin,5
Friedrichsfelde,39,Lichtenberg,52502,UTC+01:00,Rummelsburg,locality of Berlin,5.55
Schmöckwitz,37,Treptow-Köpenick,4218,UTC+01:00,Grünau,locality of Berlin,17.1
Malchow,57,Lichtenberg,508,UTC+01:00,Stadtrandsiedlung Malchow,locality of Berlin,1.54
Bohnsdorf,37,Treptow-Köpenick,10805,UTC+01:00,Altglienicke,locality of Berlin,6.52
Konradshöhe,39,Reinickendorf,6029,UTC+01:00,Heiligensee,locality of Berlin,2.2
Köpenick,32,Treptow-Köpenick,62569,UTC+01:00,Müggelheim,locality of Berlin,34.9
Charlottenburg-Nord,28,Charlottenburg-Wilmersdorf,18856,UTC+01:00,Charlottenburg,locality of Berlin,6.2
Halensee,49,Charlottenburg-Wilmersdorf,14653,UTC+01:00,Charlottenburg,locality of Berlin,1.27
