col0,col1,col2,col3,col4
I Zw 36,48.4935,15.3,186.56675,[T2015] nest 100491
Holmberg II,70.7202848901313,11.39,124.770782612159,[CHM2007] LDC 842
NGC 4605,61.6091917,10.1,189.9974208,[CHM2007] LDC 842
Sagittarius Dwarf Elliptical Galaxy,-30.47833,3.6,283.76292,Milky Way subgroup
Abell 2744 Y1,-30.380465,25.7195,3.6045192,Abell 2744
Holmberg IX,69.04611,14.1,149.38375,M81 Group
NGC 4605,61.6091917,10.1,189.9974208,M81 Group
Small Magellanic Cloud,-72.80028,2.2,13.15833,Magellanic Clouds
Large Magellanic Cloud,-69.75611,0.4,80.89417,Magellanic Clouds
Reticulum II,-54.04917,17.4,53.92542,Local Group
