col0,col1,col2,col3,col4
Nevada National Security Site,United States of America,3500,nuclear test site,Nevada
Valaškovce,Slovakia,119.229,former populated place,Humenné District
Rovajärvi,Finland,1100,military facility,Lapland
Hradiště Military Area,Czech Republic,280.801659,municipality with authorized municipal office,Karlovy Vary District
VVP Boletice,Czech Republic,165.465037,municipality with authorized municipal office,Český Krumlov District
VVP Libavá,Czech Republic,235.489332,municipality with authorized municipal office,Olomouc District
Valaškovce,Slovakia,119.229,municipality of Slovakia,Humenné District
Hradiště Military Area,Czech Republic,280.801659,municipality of the Czech Republic,Karlovy Vary District
VVP Boletice,Czech Republic,165.465037,municipality of the Czech Republic,Český Krumlov District
VVP Libavá,Czech Republic,235.489332,municipality of the Czech Republic,Olomouc District
Rovajärvi,Finland,1100,proving ground,Lapland
