col0,col1,col2,col3,col4
mebendazole,carbon,Tubulin Modulators,Mebendazole,0.2
loratadine,carbon,"Histamine H1 Antagonists, Non-Sedating",Loratadine,10
beclomethasone dipropionate,carbon,Anti-Asthmatic Agents,Beclometasone,0.4
loratadine,carbon,Anti-Allergic Agents,Loratadine,10
β-lactulose,hydrogen,gastrointestinal agent,lactulose,6.7
mebendazole,carbon,antinematodal agent,Mebendazole,0.2
loratadine,carbon,H1 antagonist,Loratadine,10
beclomethasone dipropionate,carbon,glucocorticoid,Beclometasone,0.4
penicillin v,carbon,antibiotic,phenoxymethylpenicillin,2
chlorhexidine,carbon,local anti-infective agent,Chlorhexidine,30
sofosbuvir,carbon,antiviral agent,Sofosbuvir,0.4
chlorhexidine,carbon,disinfectant,Chlorhexidine,30
abacavir,hydrogen,anti-HIV agents,abacavir,0.6
codeine,carbon,opioid receptor agonist,codeine,0.1
