col0,col1,col2,col3
"Jamison, Pennsylvania",Eastern Time Zone,Doylestown,305
Mark West,Pacific Time Zone,Santa Rosa,420
Two Rock,Pacific Time Zone,Bloomfield,82
Rio Dell,Pacific Time Zone,Steelhead Beach Regional Park,36
"Oella, Maryland",UTC−05:00,Ellicott City,101
Freestone,Pacific Time Zone,Occidental,220
Liberty Corner,Eastern Time Zone,Bernardsville,299
Lyons,Eastern Time Zone,Basking Ridge,299
Elkins Park,UTC−05:00,Cheltenham,48
Crafton,Pacific Time Zone,Mentone,1755
Bolsa Knolls,UTC−08:00,Salinas,131
