col0,col1,col2,col3
Kremenchuk,Dnieper River,UTC+02:00,Jiayuguan City
Khmelnytskyi,Southern Bug,UTC+02:00,Bor
Kremenchuk,Dnieper River,UTC+02:00,Michalovce
Nikopol,Dnieper River,UTC+02:00,Chiatura
Cherkasy,Dnieper River,UTC+02:00,Santa Rosa
Khmelnytskyi,Southern Bug,UTC+02:00,Modesto
Kremenchuk,Dnieper River,UTC+02:00,Svishtov
Cherkasy,Dnieper River,UTC+02:00,Rustavi
Khmelnytskyi,Southern Bug,UTC+02:00,Silistra
Kherson,Dnieper River,UTC+02:00,Shumen
Cherkasy,Dnieper River,UTC+02:00,Sumqayit
Kremenchuk,Dnieper River,UTC+02:00,Bitola
Khmelnytskyi,Southern Bug,UTC+02:00,Šiauliai
Ternopil,Seret River,UTC+02:00,Elbląg
