col0,col1,col2,col3,col4
"Triple J Hottest 100, 2012",Australia,Triple J,"Triple J Hottest 100, 2011",record chart
"Triple J Hottest 100, 2011",Australia,Triple J,"Triple J Hottest 100, 2010",record chart
"Triple J Hottest 100, 2010",Australia,Triple J,"Triple J Hottest 100, 2009",record chart
"Triple J Hottest 100, 2007",Australia,Triple J,"Triple J Hottest 100, 2006",record chart
"Triple J Hottest 100, 2008",Australia,Triple J,"Triple J Hottest 100, 2007",record chart
"Triple J Hottest 100, 2006",Australia,Triple J,"Triple J Hottest 100, 2005",record chart
"Triple J Hottest 100, 2005",Australia,Triple J,"Triple J Hottest 100, 2004",record chart
"Triple J Hottest 100, 2004",Australia,Triple J,"Triple J Hottest 100, 2003",record chart
"Triple J Hottest 100, 2003",Australia,Triple J,"Triple J Hottest 100, 2002",record chart
"Triple J Hottest 100, 2002",Australia,Triple J,"Triple J Hottest 100, 2001",record chart
"Triple J Hottest 100, 2001",Australia,Triple J,"Triple J Hottest 100, 2000",record chart
"Triple J Hottest 100, 2000",Australia,Triple J,"Triple J Hottest 100, 1999",record chart
