col0,col1,col2,col3,col4,col5
Alconétar Bridge,Tagus river,Spain,Garrovillas de Alconétar,Roman bridge,18
Pons Fabricius,Tiber,Italy,Rome,Roman bridge,2
Pont des Marchands,Canal de la Robine,France,Narbonne,Roman bridge,1
Puente Romano,Guadiana,Spain,Mérida,Roman bridge,60
Ponte Pietra,Adige,Italy,Verona,Roman bridge,5
Pont du Gard,Gardon,France,Vers-Pont-du-Gard,tourist attraction,6
Ponte Milvio,Tiber,Italy,Rome,road bridge,6
Alcántara Bridge,Tagus river,Spain,Alcántara,road bridge,8
Ponte Pietra,Adige,Italy,Verona,road bridge,5
Römerbrücke,Rhine,Germany,Hesse,wooden bridge,22
