col0,col1,col2,col3,col4
Cologno Sud metro station,Cologno Monzese,2,Mi3,Cologno Centro metro station
Cologno Nord metro station,Cologno Monzese,2,Mi3,Cologno Centro metro station
Crescenzago metro station,Milan,2,Mi1,Cascina Gobba metro station
Cologno Sud metro station,Cologno Monzese,2,Mi3,Cascina Gobba metro station
Vimodrone metro station,Vimodrone,2,Mi3,Cascina Gobba metro station
Assago Milanofiori Forum,Assago,2,Mi3,Assago Milanofiori Nord
Gorgonzola metro station,Gorgonzola,2,Mi5,Villa Pompea metro station
Bussero metro station,Bussero,2,Mi4,Villa Pompea metro station
Milano Forlanini railway halt,Milan,4,Mi1,Milano Lambrate railway station
Geltendorf station,Geltendorf,5,MVV fare zone 12,Kaufering station
