col0,col1,col2,col3,col4,col5,col6,col7
Godspeed,August Heart,BD Wong,DC Universe,comics character,healing factor,Heart,Rogues
Wallace West,Wallace Rudolph West II,Keiynan Lonsdale,DC Universe,comics character,healing factor,West,Teen Titans
Lightning,Jennifer Pierce,China Anne McClain,DC Universe,comics character,electrokinesis,Pierce,Justice Society of America
Wallace West,Wallace Rudolph West II,Keiynan Lonsdale,DC Universe,superhero,healing factor,West,Teen Titans
Lightning,Jennifer Pierce,China Anne McClain,DC Universe,superhero,electrokinesis,Pierce,Justice Society of America
Negative Man,Lawrence Trainor,Matt Bomer,DC Universe,fictional human,intangibility,Trainor,Doom Patrol
Poison Ivy,Pamela Lillian Isley,Uma Thurman,DC Universe,metahuman,phytokinesis,Isley,Secret Society of Super Villains
Negative Man,Lawrence Trainor,Matt Bomer,DC Universe,metahuman,intangibility,Trainor,Doom Patrol
Poison Ivy,Pamela Lillian Isley,Uma Thurman,DC Universe,comics character,phytokinesis,Isley,Secret Society of Super Villains
Negative Man,Lawrence Trainor,Matt Bomer,DC Universe,superhero,intangibility,Trainor,Doom Patrol
Deathstroke,Slade Wilson,Joe Manganiello,DC Universe,video game character,healing factor,Wilson,United States Army
Wally West,Wallace Rudolph West,Keiynan Lonsdale,DC Universe,television character,healing factor,West,Justice League
